name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
"Candidate last name: อินทรางกูร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,3.0,2.67,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,2.0,2.0,2.33,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: เดชาติวงศ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,4.0,3.33,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,4.0,3.0,3.33,1.0,2.0,2.0,1.67
"Candidate last name: กุญชร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: สนิทวงศ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เกษมสันต์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,2.0,3.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67
"Candidate last name: จักรพันธุ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,2.0,2.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,3.0,2.0,2.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33
"Candidate last name: ภาณุพันธุ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.67,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: รพีพัฒน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",legacy_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: บุญมี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,3.0,3.0,4.0,3.33
"Candidate last name: สุขเสริม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,3.0,2.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: จันทรา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: เจริญสุข;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,4.0,4.0,3.0,3.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,3.0,2.0,2.33
"Candidate last name: ชัยแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.33
"Candidate last name: สิทวัฒน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.67
"Candidate last name: รุ่งเรือง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33
"Candidate last name: บัวพันธ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33
"Candidate last name: ศรีสุข;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,3.0,3.0,4.0,3.33
"Candidate last name: ชัยชนะ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,2.0,3.0,2.67,3.0,2.0,2.0,2.33,3.0,2.0,2.0,2.33,2.0,3.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.67
"Candidate last name: จำปา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67
"Candidate last name: ศรีจันทร์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0
"Candidate last name: ทองสุข;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0
"Candidate last name: แสงงาม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,2.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,2.0,2.67
"Candidate last name: บุญศรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67
"Candidate last name: แสงคำ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.33
"Candidate last name: คงแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: ปัญญา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.33
"Candidate last name: สมบูรณ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,3.0,3.0,2.67,3.0,2.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,6.0,7.0,7.0,6.67
"Candidate last name: จันทร์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.67
"Candidate last name: เจริญพร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,4.0,3.0,3.33,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0
"Candidate last name: สุพล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,3.0,3.0,4.0,3.33
"Candidate last name: สมศรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.33
"Candidate last name: คงทอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33
"Candidate last name: ทองชัย;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,5.0,3.0,3.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.67
"Candidate last name: กู่;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,1.0,1.0,3.0,1.67
"Candidate last name: แก้วดี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: ศรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.67,3.0,5.0,7.0,5.0
"Candidate last name: สีหวงศ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: ขันทอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,3.0,2.0,2.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: สิงห์ทอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,4.0,3.0,3.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,2.0,3.0,3.0,2.67
"Candidate last name: ศรีบุญเรือง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,4.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ชมชื่น;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: แสงแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67
"Candidate last name: บุญเกิด;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0
"Candidate last name: จันทรัตน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
"Candidate last name: สีแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,3.0,2.33,2.0,3.0,1.0,2.0,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: บัวงาม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33
"Candidate last name: สุขสำราญ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: เพ็ง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: บุญเจริญ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,4.0,3.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.67,4.0,3.0,4.0,3.67
"Candidate last name: รัตนะ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67
"Candidate last name: คำแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,3.0,4.0,3.0,3.33
"Candidate last name: กลิ่นหอม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.67
"Candidate last name: เรืองศรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,4.0,3.0,3.0,3.33,2.0,3.0,2.0,2.33
"Candidate last name: จันทร์หอม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,2.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: สมภาชน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: แสงสุวรรณ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,3.0,3.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,3.0,2.0,3.0,2.67
"Candidate last name: จันทา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
"Candidate last name: ไชยดี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
